district,date,week,year,month,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region
Mumbai Suburban,2019-11-04,45,2019,11,7.54,-23.84,25.4,64.7,0,0,coastal
Mumbai Suburban,2019-11-11,46,2019,11,9.69,-2.42,27.2,71.9,0,0,coastal
Mumbai Suburban,2019-11-18,47,2019,11,9.73,-1.99,25.3,63.1,0,0,coastal
Mumbai Suburban,2019-11-25,48,2019,11,9.52,-4.12,26.3,63.5,0,0,coastal
Mumbai Suburban,2019-12-02,49,2019,12,3.3,47.3,24.7,61.1,0,0,coastal
Mumbai Suburban,2019-12-09,50,2019,12,2.48,11.71,24.8,65.2,0,0,coastal
Mumbai Suburban,2019-12-16,51,2019,12,2.28,3.22,22.6,61.8,0,0,coastal
Mumbai Suburban,2019-12-23,52,2019,12,3.15,40.71,24.4,55.8,0,0,coastal
Mumbai Suburban,2019-12-30,1,2019,12,2.55,14.7,26.1,73.2,0,0,coastal
Mumbai Suburban,2020-01-06,2,2020,1,3.14,13.45,25.3,69.1,0,0,coastal
Mumbai Suburban,2020-01-13,3,2020,1,2.6,-5.53,22.7,64.5,0,0,coastal
Mumbai Suburban,2020-01-20,4,2020,1,3.12,12.62,24.1,70.8,0,0,coastal
Mumbai Suburban,2020-01-27,5,2020,1,2.68,-2.58,23.6,67.1,0,0,coastal
Mumbai Suburban,2020-02-03,6,2020,2,1.03,-35.68,23.1,63.6,0,0,coastal
Mumbai Suburban,2020-02-10,7,2020,2,0.87,-44.98,23.9,60.3,0,0,coastal
Mumbai Suburban,2020-02-17,8,2020,2,1.63,-1.55,22.6,66.6,0,0,coastal
Mumbai Suburban,2020-02-24,9,2020,2,1.5,-9.09,22.3,64.8,0,0,coastal
Mumbai Suburban,2020-03-02,10,2020,3,2.02,-8.05,25.6,74.2,0,0,coastal
Mumbai Suburban,2020-03-09,11,2020,3,1.2,-43.53,23.2,53.4,0,0,coastal
Mumbai Suburban,2020-03-16,12,2020,3,1.06,-49.58,22.9,54.4,0,0,coastal
Mumbai Suburban,2020-03-23,13,2020,3,0.72,-64.37,23.7,62.4,0,0,coastal
Mumbai Suburban,2020-03-30,14,2020,3,1.62,-25.49,23.0,79.0,0,0,coastal
Mumbai Suburban,2020-04-06,15,2020,4,3.38,2.0,24.9,41.4,0,0,coastal
Mumbai Suburban,2020-04-13,16,2020,4,2.74,-16.76,23.3,31.2,0,0,coastal
Mumbai Suburban,2020-04-20,17,2020,4,4.8,43.7,24.6,26.2,0,0,coastal
Mumbai Suburban,2020-04-27,18,2020,4,3.84,15.43,25.4,32.0,0,0,coastal
Mumbai Suburban,2020-05-04,19,2020,5,6.31,-4.59,27.4,38.6,0,0,coastal
Mumbai Suburban,2020-05-11,20,2020,5,5.38,-18.49,27.2,42.6,0,0,coastal
Mumbai Suburban,2020-05-18,21,2020,5,3.62,-44.67,28.5,35.5,0,0,coastal
Mumbai Suburban,2020-05-25,22,2020,5,7.45,12.37,26.0,37.9,0,0,coastal
Mumbai Suburban,2020-06-01,23,2020,6,84.5,7.84,25.8,89.2,1,0,coastal
Mumbai Suburban,2020-06-08,24,2020,6,100.68,28.47,25.8,93.0,1,0,coastal
Mumbai Suburban,2020-06-15,25,2020,6,30.05,-61.57,27.3,99.0,1,0,coastal
Mumbai Suburban,2020-06-22,26,2020,6,81.8,4.4,24.9,92.4,1,0,coastal
Mumbai Suburban,2020-06-29,27,2020,6,112.8,43.92,27.1,86.1,1,0,coastal
Mumbai Suburban,2020-07-06,28,2020,7,89.35,-43.15,27.0,90.9,1,0,coastal
Mumbai Suburban,2020-07-13,29,2020,7,40.05,-74.49,28.5,73.2,1,0,coastal
Mumbai Suburban,2020-07-20,30,2020,7,194.58,23.73,27.8,93.4,1,0,coastal
Mumbai Suburban,2020-07-27,31,2020,7,66.28,-57.82,28.1,99.0,1,0,coastal
Mumbai Suburban,2020-08-03,32,2020,8,121.17,-15.85,27.3,80.9,1,0,coastal
Mumbai Suburban,2020-08-10,33,2020,8,89.05,-38.13,26.7,81.4,1,0,coastal
Mumbai Suburban,2020-08-17,34,2020,8,74.22,-48.42,26.5,90.8,1,0,coastal
Mumbai Suburban,2020-08-24,35,2020,8,56.26,-60.89,26.9,80.1,1,0,coastal
Mumbai Suburban,2020-08-31,36,2020,8,125.52,-12.83,28.7,89.3,1,0,coastal
Mumbai Suburban,2020-09-07,37,2020,9,143.8,31.61,26.9,89.8,1,0,coastal
Mumbai Suburban,2020-09-14,38,2020,9,64.95,-40.51,27.7,84.9,1,0,coastal
Mumbai Suburban,2020-09-21,39,2020,9,50.55,-53.67,26.8,80.5,1,0,coastal
Mumbai Suburban,2020-09-28,40,2020,9,121.49,11.2,29.2,86.6,1,0,coastal
Mumbai Suburban,2020-10-05,41,2020,10,27.6,-19.26,27.1,68.0,0,0,coastal
Mumbai Suburban,2020-10-12,42,2020,10,32.0,-6.44,24.5,71.0,0,0,coastal
Mumbai Suburban,2020-10-19,43,2020,10,43.33,26.58,25.0,51.0,0,0,coastal
Mumbai Suburban,2020-10-26,44,2020,10,63.05,84.08,25.6,57.9,0,0,coastal
Mumbai Suburban,2020-11-02,45,2020,11,0.0,-99.0,25.2,67.8,0,0,coastal
Mumbai Suburban,2020-11-09,46,2020,11,15.5,55.52,25.4,55.9,0,0,coastal
Mumbai Suburban,2020-11-16,47,2020,11,10.34,4.12,26.2,61.5,0,0,coastal
Mumbai Suburban,2020-11-23,48,2020,11,7.73,-21.91,26.0,69.0,0,0,coastal
Mumbai Suburban,2020-11-30,49,2020,11,10.77,8.36,26.1,65.2,0,0,coastal
Mumbai Suburban,2020-12-07,50,2020,12,3.46,54.52,25.7,70.5,0,0,coastal
Mumbai Suburban,2020-12-14,51,2020,12,2.64,18.82,25.4,72.5,0,0,coastal
Mumbai Suburban,2020-12-21,52,2020,12,1.38,-35.94,26.0,58.4,0,0,coastal
Mumbai Suburban,2020-12-28,53,2020,12,2.02,-8.31,22.7,58.7,0,0,coastal
Mumbai Suburban,2021-01-04,1,2021,1,3.01,8.89,26.2,64.2,0,0,coastal
Mumbai Suburban,2021-01-11,2,2021,1,4.13,48.0,25.8,63.9,0,0,coastal
Mumbai Suburban,2021-01-18,3,2021,1,5.08,81.35,24.0,59.9,0,0,coastal
Mumbai Suburban,2021-01-25,4,2021,1,4.48,60.37,24.8,63.5,0,0,coastal
Mumbai Suburban,2021-02-01,5,2021,2,1.5,-8.93,24.2,59.5,0,0,coastal
Mumbai Suburban,2021-02-08,6,2021,2,0.8,-48.94,24.4,69.4,0,0,coastal
Mumbai Suburban,2021-02-15,7,2021,2,2.45,45.1,22.7,68.4,0,0,coastal
Mumbai Suburban,2021-02-22,8,2021,2,1.62,-2.25,23.2,73.9,0,0,coastal
Mumbai Suburban,2021-03-01,9,2021,3,2.71,21.88,24.6,58.3,0,0,coastal
Mumbai Suburban,2021-03-08,10,2021,3,2.37,7.06,23.8,70.5,0,0,coastal
Mumbai Suburban,2021-03-15,11,2021,3,4.33,92.01,24.4,56.4,0,0,coastal
Mumbai Suburban,2021-03-22,12,2021,3,1.83,-16.52,25.4,61.5,0,0,coastal
Mumbai Suburban,2021-03-29,13,2021,3,3.34,49.02,24.5,65.2,0,0,coastal
Mumbai Suburban,2021-04-05,14,2021,4,4.43,32.75,25.2,28.4,0,0,coastal
Mumbai Suburban,2021-04-12,15,2021,4,3.77,13.62,27.6,29.5,0,0,coastal
Mumbai Suburban,2021-04-19,16,2021,4,2.8,-15.11,24.5,44.5,0,0,coastal
Mumbai Suburban,2021-04-26,17,2021,4,3.05,-7.5,24.4,29.9,0,0,coastal
Mumbai Suburban,2021-05-03,18,2021,5,7.0,5.64,25.5,37.5,0,0,coastal
Mumbai Suburban,2021-05-10,19,2021,5,4.44,-32.49,26.1,30.1,0,0,coastal
Mumbai Suburban,2021-05-17,20,2021,5,9.25,39.05,24.0,33.6,0,0,coastal
Mumbai Suburban,2021-05-24,21,2021,5,6.08,-8.1,26.0,42.9,0,0,coastal
Mumbai Suburban,2021-05-31,22,2021,5,9.59,44.11,26.6,34.6,0,0,coastal
Mumbai Suburban,2021-06-07,23,2021,6,91.77,17.12,26.3,86.7,1,0,coastal
Mumbai Suburban,2021-06-14,24,2021,6,80.02,2.13,25.6,84.2,1,0,coastal
Mumbai Suburban,2021-06-21,25,2021,6,89.27,13.93,25.3,89.0,1,0,coastal
Mumbai Suburban,2021-06-28,26,2021,6,55.57,-29.03,26.9,87.9,1,0,coastal
Mumbai Suburban,2021-07-05,27,2021,7,286.04,81.85,28.4,82.7,1,0,coastal
Mumbai Suburban,2021-07-12,28,2021,7,193.99,23.35,27.3,85.0,1,0,coastal
Mumbai Suburban,2021-07-19,29,2021,7,145.04,-7.76,27.1,91.3,1,0,coastal
Mumbai Suburban,2021-07-26,30,2021,7,196.69,25.07,26.7,87.1,1,0,coastal
Mumbai Suburban,2021-08-02,31,2021,8,121.53,-15.59,27.8,89.0,1,0,coastal
Mumbai Suburban,2021-08-09,32,2021,8,184.88,28.36,27.6,99.0,1,0,coastal
Mumbai Suburban,2021-08-16,33,2021,8,273.5,89.86,27.5,84.9,1,0,coastal
Mumbai Suburban,2021-08-23,34,2021,8,222.03,54.15,26.7,88.7,1,0,coastal
Mumbai Suburban,2021-08-30,35,2021,8,221.33,53.67,27.6,89.0,1,0,coastal
Mumbai Suburban,2021-09-06,36,2021,9,157.75,44.37,28.2,81.4,1,0,coastal
Mumbai Suburban,2021-09-13,37,2021,9,156.43,43.15,25.8,90.2,1,0,coastal
Mumbai Suburban,2021-09-20,38,2021,9,90.37,-17.26,26.9,88.6,1,0,coastal
Mumbai Suburban,2021-09-27,39,2021,9,131.95,20.77,27.7,86.4,1,0,coastal
Mumbai Suburban,2021-10-04,40,2021,10,39.54,15.53,26.4,61.7,0,0,coastal
Mumbai Suburban,2021-10-11,41,2021,10,37.01,8.16,27.3,68.8,0,0,coastal
Mumbai Suburban,2021-10-18,42,2021,10,33.03,-3.45,27.3,57.7,0,0,coastal
Mumbai Suburban,2021-10-25,43,2021,10,38.58,12.76,25.1,65.4,0,0,coastal
Mumbai Suburban,2021-11-01,44,2021,11,12.34,24.0,27.5,71.6,0,0,coastal
Mumbai Suburban,2021-11-08,45,2021,11,10.76,8.3,25.9,60.6,0,0,coastal
Mumbai Suburban,2021-11-15,46,2021,11,10.04,1.07,24.0,67.8,0,0,coastal
Mumbai Suburban,2021-11-22,47,2021,11,9.77,-1.63,24.9,62.6,0,0,coastal
Mumbai Suburban,2021-11-29,48,2021,11,10.63,6.92,24.8,69.0,0,0,coastal
Mumbai Suburban,2021-12-06,49,2021,12,2.77,24.44,24.2,64.7,0,0,coastal
Mumbai Suburban,2021-12-13,50,2021,12,2.59,16.56,24.8,67.9,0,0,coastal
Mumbai Suburban,2021-12-20,51,2021,12,3.03,35.49,27.3,60.1,0,0,coastal
Mumbai Suburban,2021-12-27,52,2021,12,4.04,79.39,25.4,64.6,0,0,coastal
Mumbai Suburban,2022-01-03,1,2022,1,2.1,-22.96,23.3,65.6,0,0,coastal
Mumbai Suburban,2022-01-10,2,2022,1,1.94,-28.63,23.9,74.4,0,0,coastal
Mumbai Suburban,2022-01-17,3,2022,1,3.24,16.73,24.6,59.9,0,0,coastal
Mumbai Suburban,2022-01-24,4,2022,1,3.45,24.14,22.2,53.6,0,0,coastal
Mumbai Suburban,2022-01-31,5,2022,1,3.42,23.12,24.2,71.9,0,0,coastal
Mumbai Suburban,2022-02-07,6,2022,2,0.75,-51.35,24.0,63.9,0,0,coastal
Mumbai Suburban,2022-02-14,7,2022,2,2.19,30.75,21.3,67.3,0,0,coastal
Mumbai Suburban,2022-02-21,8,2022,2,0.89,-43.85,24.7,62.1,0,0,coastal
Mumbai Suburban,2022-02-28,9,2022,2,1.67,0.67,23.4,60.5,0,0,coastal
Mumbai Suburban,2022-03-07,10,2022,3,2.95,32.34,25.4,57.1,0,0,coastal
Mumbai Suburban,2022-03-14,11,2022,3,2.03,-7.83,23.3,59.8,0,0,coastal
Mumbai Suburban,2022-03-21,12,2022,3,2.34,5.69,24.5,60.8,0,0,coastal
Mumbai Suburban,2022-03-28,13,2022,3,3.63,61.85,24.0,65.7,0,0,coastal
Mumbai Suburban,2022-04-04,14,2022,4,3.8,14.39,23.3,27.1,0,0,coastal
Mumbai Suburban,2022-04-11,15,2022,4,4.97,48.77,26.6,39.8,0,0,coastal
Mumbai Suburban,2022-04-18,16,2022,4,3.05,-7.62,24.1,32.2,0,0,coastal
Mumbai Suburban,2022-04-25,17,2022,4,1.17,-62.88,24.6,34.5,0,0,coastal
Mumbai Suburban,2022-05-02,18,2022,5,6.79,2.48,25.0,36.1,0,0,coastal
Mumbai Suburban,2022-05-09,19,2022,5,9.52,43.15,24.6,32.3,0,0,coastal
Mumbai Suburban,2022-05-16,20,2022,5,0.0,-98.51,27.3,32.2,0,0,coastal
Mumbai Suburban,2022-05-23,21,2022,5,7.38,11.3,25.2,35.4,0,0,coastal
Mumbai Suburban,2022-05-30,22,2022,5,8.39,26.37,25.0,37.3,0,0,coastal
Mumbai Suburban,2022-06-06,23,2022,6,35.91,-54.09,27.3,83.6,1,0,coastal
Mumbai Suburban,2022-06-13,24,2022,6,100.16,27.8,27.0,99.0,1,0,coastal
Mumbai Suburban,2022-06-20,25,2022,6,109.0,39.08,27.9,89.4,1,0,coastal
Mumbai Suburban,2022-06-27,26,2022,6,88.95,13.52,24.2,94.9,1,0,coastal
Mumbai Suburban,2022-07-04,27,2022,7,277.25,76.27,26.8,84.5,1,0,coastal
Mumbai Suburban,2022-07-11,28,2022,7,137.06,-12.83,26.6,84.0,1,0,coastal
Mumbai Suburban,2022-07-18,29,2022,7,183.61,16.76,28.0,87.3,1,0,coastal
Mumbai Suburban,2022-07-25,30,2022,7,195.2,24.12,28.0,86.1,1,0,coastal
Mumbai Suburban,2022-08-01,31,2022,8,237.52,64.9,29.3,94.6,1,0,coastal
Mumbai Suburban,2022-08-08,32,2022,8,168.22,16.81,25.8,90.8,1,0,coastal
Mumbai Suburban,2022-08-15,33,2022,8,175.13,21.6,29.2,86.2,1,0,coastal
Mumbai Suburban,2022-08-22,34,2022,8,118.38,-17.78,29.2,86.8,1,0,coastal
Mumbai Suburban,2022-08-29,35,2022,8,156.58,8.73,26.2,89.0,1,0,coastal
Mumbai Suburban,2022-09-05,36,2022,9,118.06,8.06,26.9,88.7,1,0,coastal
Mumbai Suburban,2022-09-12,37,2022,9,119.31,9.21,25.4,93.8,1,0,coastal
Mumbai Suburban,2022-09-19,38,2022,9,150.72,37.93,27.6,84.4,1,0,coastal
Mumbai Suburban,2022-09-26,39,2022,9,160.75,47.11,26.8,86.0,1,0,coastal
Mumbai Suburban,2022-10-03,40,2022,10,34.76,1.61,26.3,59.1,0,0,coastal
Mumbai Suburban,2022-10-10,41,2022,10,46.22,35.01,26.7,69.4,0,0,coastal
Mumbai Suburban,2022-10-17,42,2022,10,30.1,-11.96,27.0,64.5,0,0,coastal
Mumbai Suburban,2022-10-24,43,2022,10,31.89,-6.76,26.9,68.4,0,0,coastal
Mumbai Suburban,2022-10-31,44,2022,10,29.71,-13.12,28.4,63.8,0,0,coastal
Mumbai Suburban,2022-11-07,45,2022,11,18.33,83.69,24.9,63.3,0,0,coastal
Mumbai Suburban,2022-11-14,46,2022,11,3.48,-64.28,25.8,71.0,0,0,coastal
Mumbai Suburban,2022-11-21,47,2022,11,7.22,-27.05,26.6,61.7,0,0,coastal
Mumbai Suburban,2022-11-28,48,2022,11,11.81,18.73,26.9,76.1,0,0,coastal
Mumbai Suburban,2022-12-05,49,2022,12,3.33,48.51,24.6,57.3,0,0,coastal
Mumbai Suburban,2022-12-12,50,2022,12,2.77,24.45,26.7,65.3,0,0,coastal
Mumbai Suburban,2022-12-19,51,2022,12,2.05,-6.64,26.0,64.2,0,0,coastal
Mumbai Suburban,2022-12-26,52,2022,12,2.17,-1.54,25.4,68.8,0,0,coastal
Mumbai Suburban,2023-01-02,1,2023,1,2.22,-18.88,21.9,59.1,0,0,coastal
Mumbai Suburban,2023-01-09,2,2023,1,2.47,-10.01,26.4,62.7,0,0,coastal
Mumbai Suburban,2023-01-16,3,2023,1,3.76,34.92,23.4,61.6,0,0,coastal
Mumbai Suburban,2023-01-23,4,2023,1,4.31,54.09,21.9,71.5,0,0,coastal
Mumbai Suburban,2023-01-30,5,2023,1,3.25,17.21,24.2,70.4,0,0,coastal
Mumbai Suburban,2023-02-06,6,2023,2,2.77,63.8,21.9,57.4,0,0,coastal
Mumbai Suburban,2023-02-13,7,2023,2,0.99,-37.68,23.0,60.4,0,0,coastal
Mumbai Suburban,2023-02-20,8,2023,2,1.21,-25.4,23.6,67.9,0,0,coastal
Mumbai Suburban,2023-02-27,9,2023,2,1.8,8.4,22.7,66.2,0,0,coastal
Mumbai Suburban,2023-03-06,10,2023,3,1.66,-23.89,24.7,68.8,0,0,coastal
Mumbai Suburban,2023-03-13,11,2023,3,3.63,61.47,21.8,67.6,0,0,coastal
Mumbai Suburban,2023-03-20,12,2023,3,3.05,36.73,26.0,64.0,0,0,coastal
Mumbai Suburban,2023-03-27,13,2023,3,2.46,10.79,23.8,63.0,0,0,coastal
Mumbai Suburban,2023-04-03,14,2023,4,2.87,-13.03,23.8,31.6,0,0,coastal
Mumbai Suburban,2023-04-10,15,2023,4,4.43,32.83,23.9,38.2,0,0,coastal
Mumbai Suburban,2023-04-17,16,2023,4,3.87,16.34,25.7,38.5,0,0,coastal
Mumbai Suburban,2023-04-24,17,2023,4,3.59,8.08,26.4,40.8,0,0,coastal
Mumbai Suburban,2023-05-01,18,2023,5,5.09,-22.85,25.0,33.4,0,0,coastal
Mumbai Suburban,2023-05-08,19,2023,5,10.19,53.05,27.4,36.5,0,0,coastal
Mumbai Suburban,2023-05-15,20,2023,5,11.11,66.8,25.4,42.5,0,0,coastal
Mumbai Suburban,2023-05-22,21,2023,5,10.01,50.44,26.0,38.3,0,0,coastal
Mumbai Suburban,2023-05-29,22,2023,5,10.58,58.96,25.3,31.9,0,0,coastal
Mumbai Suburban,2023-06-05,23,2023,6,107.48,37.14,26.2,88.0,1,0,coastal
Mumbai Suburban,2023-06-12,24,2023,6,134.96,72.17,25.5,92.4,1,0,coastal
Mumbai Suburban,2023-06-19,25,2023,6,99.99,27.59,25.1,81.6,1,0,coastal
Mumbai Suburban,2023-06-26,26,2023,6,28.55,-63.48,25.9,82.6,1,0,coastal
Mumbai Suburban,2023-07-03,27,2023,7,187.77,19.4,27.1,79.4,1,0,coastal
Mumbai Suburban,2023-07-10,28,2023,7,70.77,-54.96,27.5,86.0,1,0,coastal
Mumbai Suburban,2023-07-17,29,2023,7,138.37,-11.99,26.5,90.2,1,0,coastal
Mumbai Suburban,2023-07-24,30,2023,7,238.8,51.84,26.8,89.2,1,0,coastal
Mumbai Suburban,2023-07-31,31,2023,7,236.23,50.2,27.9,93.7,1,0,coastal
Mumbai Suburban,2023-08-07,32,2023,8,104.92,-27.12,23.6,84.1,1,0,coastal
Mumbai Suburban,2023-08-14,33,2023,8,217.09,50.72,26.9,94.3,1,0,coastal
Mumbai Suburban,2023-08-21,34,2023,8,106.77,-25.83,26.1,90.1,1,0,coastal
Mumbai Suburban,2023-08-28,35,2023,8,180.16,25.09,27.3,87.2,1,0,coastal
Mumbai Suburban,2023-09-04,36,2023,9,124.46,13.92,28.9,87.5,1,0,coastal
Mumbai Suburban,2023-09-11,37,2023,9,170.38,55.91,26.8,93.5,1,0,coastal
Mumbai Suburban,2023-09-18,38,2023,9,124.98,14.39,26.6,87.5,1,0,coastal
Mumbai Suburban,2023-09-25,39,2023,9,160.11,46.52,25.1,85.9,1,0,coastal
Mumbai Suburban,2023-10-02,40,2023,10,48.3,41.07,26.3,61.1,0,0,coastal
Mumbai Suburban,2023-10-09,41,2023,10,39.02,14.04,27.3,70.9,0,0,coastal
Mumbai Suburban,2023-10-16,42,2023,10,27.34,-20.03,28.5,61.5,0,0,coastal
Mumbai Suburban,2023-10-23,43,2023,10,38.99,13.94,25.2,66.2,0,0,coastal
Mumbai Suburban,2023-10-30,44,2023,10,34.38,0.51,25.8,67.0,0,0,coastal
Mumbai Suburban,2023-11-06,45,2023,11,11.23,13.0,25.0,62.6,0,0,coastal
Mumbai Suburban,2023-11-13,46,2023,11,13.8,38.61,24.3,66.6,0,0,coastal
Mumbai Suburban,2023-11-20,47,2023,11,7.9,-20.29,26.5,71.8,0,0,coastal
Mumbai Suburban,2023-11-27,48,2023,11,8.78,-11.46,24.8,74.8,0,0,coastal
Mumbai Suburban,2023-12-04,49,2023,12,3.22,43.75,24.6,64.6,0,0,coastal
Mumbai Suburban,2023-12-11,50,2023,12,1.7,-22.15,22.5,64.8,0,0,coastal
Mumbai Suburban,2023-12-18,51,2023,12,2.23,1.02,25.8,65.1,0,0,coastal
Mumbai Suburban,2023-12-25,52,2023,12,2.34,5.6,24.5,56.6,0,0,coastal
Thane,2019-01-07,2,2019,1,2.24,-26.77,22.7,68.7,0,0,coastal
Thane,2019-01-14,3,2019,1,4.1,31.49,24.3,73.6,0,0,coastal
Thane,2019-01-21,4,2019,1,3.74,20.05,24.1,62.5,0,0,coastal
Thane,2019-01-28,5,2019,1,3.18,2.7,23.0,71.0,0,0,coastal
Thane,2019-02-04,6,2019,2,2.39,27.31,22.8,64.0,0,0,coastal
Thane,2019-02-11,7,2019,2,2.91,53.63,23.8,61.1,0,0,coastal
Thane,2019-02-18,8,2019,2,1.14,-36.85,22.7,66.3,0,0,coastal
Thane,2019-02-25,9,2019,2,0.97,-45.54,20.9,63.0,0,0,coastal
Thane,2019-03-04,10,2019,3,3.43,37.02,24.3,65.5,0,0,coastal
Thane,2019-03-11,11,2019,3,2.48,0.29,25.1,68.5,0,0,coastal
Thane,2019-03-18,12,2019,3,4.38,74.06,23.9,70.9,0,0,coastal
Thane,2019-03-25,13,2019,3,2.44,-1.23,23.6,66.6,0,0,coastal
Thane,2019-04-01,14,2019,4,3.89,4.71,24.4,37.7,0,0,coastal
Thane,2019-04-08,15,2019,4,3.43,-7.35,27.5,37.1,0,0,coastal
Thane,2019-04-15,16,2019,4,4.87,30.28,25.5,44.4,0,0,coastal
Thane,2019-04-22,17,2019,4,6.02,60.49,26.3,42.5,0,0,coastal
Thane,2019-04-29,18,2019,4,4.14,11.1,26.3,36.6,0,0,coastal
Thane,2019-05-06,19,2019,5,11.46,53.61,26.0,36.1,0,0,coastal
Thane,2019-05-13,20,2019,5,5.65,-23.63,24.2,40.0,0,0,coastal
Thane,2019-05-20,21,2019,5,8.86,18.98,26.4,36.5,0,0,coastal
Thane,2019-05-27,22,2019,5,6.3,-15.03,24.5,40.4,0,0,coastal
Thane,2019-06-03,23,2019,6,113.57,29.18,28.0,82.7,1,0,coastal
Thane,2019-06-10,24,2019,6,100.75,14.62,27.4,97.0,1,0,coastal
Thane,2019-06-17,25,2019,6,112.52,28.0,26.9,84.6,1,0,coastal
Thane,2019-06-24,26,2019,6,92.98,5.78,24.9,84.8,1,0,coastal
Thane,2019-07-01,27,2019,7,261.17,48.03,26.0,88.2,1,0,coastal
Thane,2019-07-08,28,2019,7,166.94,-5.36,27.2,85.0,1,0,coastal
Thane,2019-07-15,29,2019,7,219.97,24.68,27.3,84.8,1,0,coastal
Thane,2019-07-22,30,2019,7,123.58,-29.92,25.6,91.5,1,0,coastal
Thane,2019-07-29,31,2019,7,96.21,-45.43,25.9,88.1,1,0,coastal
Thane,2019-08-05,32,2019,8,251.51,55.66,27.9,85.7,1,0,coastal
Thane,2019-08-12,33,2019,8,148.03,-8.36,26.8,95.2,1,0,coastal
Thane,2019-08-19,34,2019,8,113.33,-29.82,25.6,87.6,1,0,coastal
Thane,2019-08-26,35,2019,8,205.2,27.01,25.9,92.0,1,0,coastal
Thane,2019-09-02,36,2019,9,171.61,40.0,26.8,85.8,1,0,coastal
Thane,2019-09-09,37,2019,9,144.46,17.87,24.3,78.6,1,0,coastal
Thane,2019-09-16,38,2019,9,154.84,26.33,25.1,84.2,1,0,coastal
Thane,2019-09-23,39,2019,9,146.23,19.31,27.9,89.9,1,0,coastal
Thane,2019-09-30,40,2019,9,133.43,8.87,26.8,85.9,1,0,coastal
Thane,2019-10-07,41,2019,10,43.1,12.27,26.3,69.4,0,0,coastal
Thane,2019-10-14,42,2019,10,42.73,11.31,26.0,69.3,0,0,coastal
Thane,2019-10-21,43,2019,10,45.14,17.58,26.9,57.7,0,0,coastal
Thane,2019-10-28,44,2019,10,29.9,-22.02,26.6,69.5,0,0,coastal
Thane,2019-11-04,45,2019,11,15.21,36.2,25.0,66.8,0,0,coastal
Thane,2019-11-11,46,2019,11,16.83,50.64,25.3,62.3,0,0,coastal
Thane,2019-11-18,47,2019,11,15.18,35.9,27.4,65.8,0,0,coastal
Thane,2019-11-25,48,2019,11,7.43,-33.04,26.4,67.5,0,0,coastal
Thane,2019-12-02,49,2019,12,3.16,26.72,24.3,76.0,0,0,coastal
Thane,2019-12-09,50,2019,12,4.17,65.92,24.8,59.7,0,0,coastal
Thane,2019-12-16,51,2019,12,2.28,-7.6,25.8,67.4,0,0,coastal
Thane,2019-12-23,52,2019,12,3.3,31.89,25.4,69.4,0,0,coastal
Thane,2019-12-30,1,2019,12,2.17,-11.99,24.0,66.1,0,0,coastal
Thane,2020-01-06,2,2020,1,1.61,-46.54,22.2,65.9,0,0,coastal
Thane,2020-01-13,3,2020,1,2.04,-33.02,24.2,66.2,0,0,coastal
Thane,2020-01-20,4,2020,1,1.91,-36.95,24.1,62.2,0,0,coastal
Thane,2020-01-27,5,2020,1,1.13,-61.48,24.6,71.1,0,0,coastal
Thane,2020-02-03,6,2020,2,1.81,-2.44,24.7,68.1,0,0,coastal
Thane,2020-02-10,7,2020,2,1.23,-32.06,23.1,74.4,0,0,coastal
Thane,2020-02-17,8,2020,2,1.22,-32.37,23.1,70.0,0,0,coastal
Thane,2020-02-24,9,2020,2,2.21,17.97,22.3,74.8,0,0,coastal
Thane,2020-03-02,10,2020,3,2.24,-9.18,23.9,61.7,0,0,coastal
Thane,2020-03-09,11,2020,3,3.37,34.53,22.6,63.4,0,0,coastal
Thane,2020-03-16,12,2020,3,3.26,30.41,24.8,73.4,0,0,coastal
Thane,2020-03-23,13,2020,3,3.21,28.67,22.9,67.5,0,0,coastal
Thane,2020-03-30,14,2020,3,1.18,-50.21,24.8,59.8,0,0,coastal
Thane,2020-04-06,15,2020,4,3.33,-10.15,23.5,32.6,0,0,coastal
Thane,2020-04-13,16,2020,4,2.69,-26.75,24.8,39.4,0,0,coastal
Thane,2020-04-20,17,2020,4,2.38,-34.84,23.7,35.7,0,0,coastal
Thane,2020-04-27,18,2020,4,4.31,15.58,24.8,38.0,0,0,coastal
Thane,2020-05-04,19,2020,5,6.33,-14.53,25.6,38.7,0,0,coastal
Thane,2020-05-11,20,2020,5,9.66,29.6,26.6,35.6,0,0,coastal
Thane,2020-05-18,21,2020,5,3.17,-56.58,25.8,30.2,0,0,coastal
Thane,2020-05-25,22,2020,5,7.48,0.66,25.3,42.8,0,0,coastal
Thane,2020-06-01,23,2020,6,115.86,31.79,27.2,80.9,1,0,coastal
Thane,2020-06-08,24,2020,6,52.7,-39.99,27.8,87.3,1,0,coastal
Thane,2020-06-15,25,2020,6,94.49,7.5,24.9,80.2,1,0,coastal
Thane,2020-06-22,26,2020,6,69.32,-21.11,27.2,80.8,1,0,coastal
Thane,2020-06-29,27,2020,6,99.67,13.39,27.1,93.5,1,0,coastal
Thane,2020-07-06,28,2020,7,117.92,-33.13,28.5,83.8,1,0,coastal
Thane,2020-07-13,29,2020,7,38.06,-78.38,27.0,92.1,1,0,coastal
Thane,2020-07-20,30,2020,7,116.38,-34.0,27.2,93.3,1,0,coastal
