district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,wash_risk_category,population_2024
Mumbai City,06-12-2021,49,2021,12,0,1,18,23,18.94,72.835,2.61,29.05,24.2,60.8,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,13-12-2021,50,2021,12,1,3,21,26,18.94,72.835,2.75,35.7,25.8,63.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,20-12-2021,51,2021,12,1,4,24,29,18.94,72.835,2.99,46.89,24.2,64.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,27-12-2021,52,2021,12,0,4,19,25,18.94,72.835,2.08,3.52,24.2,61,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,03-01-2022,1,2022,1,0,6,24,32,18.94,72.835,5.71,123.07,25.4,67.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,10-01-2022,2,2022,1,1,1,17,19,18.94,72.835,2.36,-5.64,22.7,57.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,17-01-2022,3,2022,1,1,3,19,25,18.94,72.835,2.56,2.26,25.1,59.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,24-01-2022,4,2022,1,0,1,12,16,18.94,72.835,3.2,26.75,24.3,65.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,31-01-2022,5,2022,1,0,1,23,25,18.94,72.835,5.03,96.96,24.4,66.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,07-02-2022,6,2022,2,0,1,16,20,18.94,72.835,1.32,-11.6,22.2,59.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,14-02-2022,7,2022,2,0,0,14,16,18.94,72.835,0.93,-35.66,22.7,67.6,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,21-02-2022,8,2022,2,0,4,18,25,18.94,72.835,0.64,-53.75,22.8,61,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,28-02-2022,9,2022,2,0,4,13,18,18.94,72.835,2.03,33.01,22.5,69.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,07-03-2022,10,2022,3,1,1,25,27,18.94,72.835,1.75,-12.02,24.6,65,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,14-03-2022,11,2022,3,1,0,19,22,18.94,72.835,2.5,23.55,25.2,74.3,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,21-03-2022,12,2022,3,1,3,20,25,18.94,72.835,2.25,11.65,24,72.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,28-03-2022,13,2022,3,1,1,17,20,18.94,72.835,1.69,-15,24.6,62.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,04-04-2022,14,2022,4,3,3,24,33,18.94,72.835,3.1,2.98,24.1,38.3,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,11-04-2022,15,2022,4,2,6,38,49,18.94,72.835,3.01,0.07,23.5,28.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,18-04-2022,16,2022,4,2,5,38,47,18.94,72.835,3.38,12.17,26.3,25.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,25-04-2022,17,2022,4,4,6,36,47,18.94,72.835,2.96,-1.46,24.3,39.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,02-05-2022,18,2022,5,1,8,35,45,18.94,72.835,4.46,-25.29,25.8,28.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,09-05-2022,19,2022,5,2,2,34,41,18.94,72.835,9,49.06,24.7,40.8,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,16-05-2022,20,2022,5,2,4,29,37,18.94,72.835,6.6,9.76,24.8,38,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,23-05-2022,21,2022,5,2,2,32,41,18.94,72.835,8.07,33.85,27.9,37.8,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,30-05-2022,22,2022,5,3,6,34,47,18.94,72.835,7.87,30.56,26.8,18.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,06-06-2022,23,2022,6,3,6,74,84,18.94,72.835,86.33,21.44,27.7,89.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,13-06-2022,24,2022,6,2,3,81,89,18.94,72.835,64.11,-9.77,25.6,87.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,20-06-2022,25,2022,6,2,4,78,84,18.94,72.835,73.43,3.33,26.7,88,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,27-06-2022,26,2022,6,6,6,72,86,18.94,72.835,92.47,30.07,24.9,92,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,04-07-2022,27,2022,7,4,3,62,69,18.94,72.835,217.35,52.35,24.9,85.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,11-07-2022,28,2022,7,1,4,63,68,18.94,72.835,196.22,37.55,27.4,82.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,18-07-2022,29,2022,7,0,1,56,61,18.94,72.835,183.68,28.76,24.6,90.5,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,25-07-2022,30,2022,7,0,2,69,74,18.94,72.835,221.28,55.11,26.8,92,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,01-08-2022,31,2022,8,2,7,72,81,18.94,72.835,156.3,19.65,26.1,85.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,08-08-2022,32,2022,8,2,3,67,72,18.94,72.835,126.87,-2.87,26.7,93.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,15-08-2022,33,2022,8,4,1,72,81,18.94,72.835,209.16,60.08,28,95.4,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,22-08-2022,34,2022,8,1,0,67,69,18.94,72.835,153.76,17.7,23.8,88,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,29-08-2022,35,2022,8,1,7,64,77,18.94,72.835,105.65,-19.1,27.8,87.3,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,05-09-2022,36,2022,9,3,3,65,74,18.94,72.835,117.88,18.95,26.9,85.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,12-09-2022,37,2022,9,2,4,73,79,18.94,72.835,77.9,-21.36,26.3,90.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,19-09-2022,38,2022,9,3,1,59,66,18.94,72.835,154.71,56.07,27.4,99,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,26-09-2022,39,2022,9,6,5,70,84,18.94,72.835,129.08,30.23,27.1,93.7,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,03-10-2022,40,2022,10,0,0,25,28,18.94,72.835,18.01,-41.83,25.7,68.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,10-10-2022,41,2022,10,0,3,29,33,18.94,72.835,25.65,-17.28,28.2,62.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,17-10-2022,42,2022,10,0,0,27,31,18.94,72.835,42.4,36.53,26.6,74.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,24-10-2022,43,2022,10,1,2,24,28,18.94,72.835,41.53,33.75,27.2,63.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,31-10-2022,44,2022,10,2,3,22,29,18.94,72.835,27.34,-11.85,26.5,67.8,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,07-11-2022,45,2022,11,3,4,20,30,18.94,72.835,10.8,19.66,24.1,63.3,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,14-11-2022,46,2022,11,1,3,27,33,18.94,72.835,10.75,19.16,24.7,67,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,21-11-2022,47,2022,11,0,2,30,33,18.94,72.835,8.34,-7.31,26.5,63.9,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,28-11-2022,48,2022,11,3,6,27,38,18.94,72.835,9.88,9.58,26,67.6,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,05-12-2022,49,2022,12,0,2,20,22,18.94,72.835,2.76,36.06,23.6,64.9,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,12-12-2022,50,2022,12,0,2,12,15,18.94,72.835,2.26,12.29,28.7,69.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,19-12-2022,51,2022,12,0,5,16,24,18.94,72.835,2.25,11.69,23.5,64.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,26-12-2022,52,2022,12,0,4,16,24,18.94,72.835,3.78,84.66,23.2,64,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,02-01-2023,1,2023,1,1,2,21,26,18.94,72.835,4.11,61.75,26.7,64,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,09-01-2023,2,2023,1,0,0,16,16,18.94,72.835,3.5,38.27,25.2,68.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,16-01-2023,3,2023,1,1,2,13,18,18.94,72.835,3.23,27.86,25.7,71,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,23-01-2023,4,2023,1,2,3,22,30,18.94,72.835,3.39,34.11,26.1,65.9,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,30-01-2023,5,2023,1,0,6,13,20,18.94,72.835,3.16,25.16,23.8,53.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,06-02-2023,6,2023,2,0,4,18,22,18.94,72.835,1.91,25.4,23.2,59.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,13-02-2023,7,2023,2,1,4,26,33,18.94,72.835,1.42,-4.99,24.2,58.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,20-02-2023,8,2023,2,0,4,22,28,18.94,72.835,1.76,16.4,24,59.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,27-02-2023,9,2023,2,0,1,16,17,18.94,72.835,1.82,20,23.5,69.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,06-03-2023,10,2023,3,0,1,14,17,18.94,72.835,2.57,27.25,24.6,62.6,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,13-03-2023,11,2023,3,1,4,23,30,18.94,72.835,2.66,31.47,25,58.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,20-03-2023,12,2023,3,0,2,16,20,18.94,72.835,2.69,32.57,27.3,62.3,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,27-03-2023,13,2023,3,0,1,17,20,18.94,72.835,2.48,22.73,23.1,71.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,03-04-2023,14,2023,4,3,2,30,38,18.94,72.835,4.07,34.52,24.9,39,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,10-04-2023,15,2023,4,6,3,37,47,18.94,72.835,4.54,49.55,23.6,37.3,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,17-04-2023,16,2023,4,2,5,44,51,18.94,72.835,3.92,29.56,25,35,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,24-04-2023,17,2023,4,0,0,38,38,18.94,72.835,4.4,44.91,23.3,32.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,01-05-2023,18,2023,5,2,3,41,48,18.94,72.835,7.34,21.84,25.2,34.6,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,08-05-2023,19,2023,5,0,2,31,34,18.94,72.835,6.39,6.26,27.1,35,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,15-05-2023,20,2023,5,2,10,38,51,18.94,72.835,10.74,77.47,25.8,40.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,22-05-2023,21,2023,5,2,0,33,37,18.94,72.835,8.28,37.2,27.6,33.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,29-05-2023,22,2023,5,1,3,35,39,18.94,72.835,7.56,25.46,24.3,27.9,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,05-06-2023,23,2023,6,4,7,76,89,18.94,72.835,105.37,48.2,25.6,93,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,12-06-2023,24,2023,6,2,2,46,55,18.94,72.835,82.98,16.74,27.6,92.1,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,19-06-2023,25,2023,6,2,7,71,82,18.94,72.835,23.34,-67.06,26.1,82.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,26-06-2023,26,2023,6,0,7,72,82,18.94,72.835,6.14,-91.23,25.7,79.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,03-07-2023,27,2023,7,1,0,67,70,18.94,72.835,166.57,16.77,26,90.5,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,10-07-2023,28,2023,7,1,0,61,65,18.94,72.835,172.75,21.1,28,92.3,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,17-07-2023,29,2023,7,3,7,70,83,18.94,72.835,210.27,47.39,27.2,86.3,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,24-07-2023,30,2023,7,2,4,65,78,18.94,72.835,143.79,0.81,26,87,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,31-07-2023,31,2023,7,2,8,59,70,18.94,72.835,212.2,48.74,28,80.4,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,07-08-2023,32,2023,8,1,6,92,103,18.94,72.835,162.99,24.76,27.1,82.7,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,14-08-2023,33,2023,8,1,3,79,88,18.94,72.835,188.88,44.57,29.3,85.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,21-08-2023,34,2023,8,1,3,72,77,18.94,72.835,152.48,16.72,27.6,99,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,28-08-2023,35,2023,8,2,2,65,72,18.94,72.835,195.11,49.34,26.2,84.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,04-09-2023,36,2023,9,1,4,69,79,18.94,72.835,117,18.05,26.8,91.8,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,11-09-2023,37,2023,9,2,3,54,62,18.94,72.835,116.97,18.03,27.1,84.2,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,18-09-2023,38,2023,9,2,5,63,72,18.94,72.835,111.93,12.95,27.5,98.9,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,25-09-2023,39,2023,9,4,3,71,81,18.94,72.835,115.63,16.67,27.2,85.5,1,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,02-10-2023,40,2023,10,2,0,26,31,18.94,72.835,28.16,-9.2,27.1,67.4,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,09-10-2023,41,2023,10,1,0,29,32,18.94,72.835,22.39,-27.75,24.8,69.8,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,16-10-2023,42,2023,10,0,3,23,27,18.94,72.835,28.27,-8.86,26.6,66.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,23-10-2023,43,2023,10,0,4,39,47,18.94,72.835,38.42,23.75,26.2,68.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,30-10-2023,44,2023,10,2,1,25,30,18.94,72.835,49.56,59.54,26.5,58,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,06-11-2023,45,2023,11,0,5,31,39,18.94,72.835,7.06,-21.37,27.5,61.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,13-11-2023,46,2023,11,1,1,24,26,18.94,72.835,13.63,50.7,24.2,58.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,20-11-2023,47,2023,11,2,3,21,26,18.94,72.835,12,32.84,25,71.6,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,27-11-2023,48,2023,11,0,4,24,29,18.94,72.835,10.56,16.99,24.8,58.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,04-12-2023,49,2023,12,1,3,17,24,18.94,72.835,3.67,79.3,24.8,64.5,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,11-12-2023,50,2023,12,0,2,25,32,18.94,72.835,2.21,9.85,25.3,66.1,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,18-12-2023,51,2023,12,1,2,14,20,18.94,72.835,2.38,18.19,22.9,68.7,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai City,25-12-2023,52,2023,12,0,0,15,16,18.94,72.835,2.18,8.64,26.3,73.2,0,0,coastal,98.2,0.02,99.1,21000,100,0.9852,Low,3100000
Mumbai Suburban,07-01-2019,2,2019,1,0,6,66,79,19.12,72.87,3.08,11.09,24.2,63.4,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,14-01-2019,3,2019,1,3,6,75,88,19.12,72.87,1.82,-32.88,25.8,63,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,21-01-2019,4,2019,1,3,7,59,75,19.12,72.87,3.3,18.82,22,59.5,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,28-01-2019,5,2019,1,3,7,71,87,19.12,72.87,0.92,-64.37,24.2,60.5,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,04-02-2019,6,2019,2,3,5,71,87,19.12,72.87,1.58,-4.27,23.2,57.3,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,11-02-2019,7,2019,2,3,13,56,78,19.12,72.87,1.53,-6.86,23.3,65.6,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,18-02-2019,8,2019,2,4,8,56,74,19.12,72.87,0.59,-60.83,23.5,59.3,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,25-02-2019,9,2019,2,2,2,74,84,19.12,72.87,1.96,17.53,23.2,71.9,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,04-03-2019,10,2019,3,5,8,53,72,19.12,72.87,2.47,11.4,23.5,59.9,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,11-03-2019,11,2019,3,3,16,64,93,19.12,72.87,2.75,23.41,22.3,61.2,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,18-03-2019,12,2019,3,2,9,67,81,19.12,72.87,0.17,-88.5,22.2,69.7,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,25-03-2019,13,2019,3,5,8,50,74,19.12,72.87,1.8,-17.71,23.6,60.3,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,01-04-2019,14,2019,4,5,12,96,116,19.12,72.87,4.9,46.6,24.5,35.1,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,08-04-2019,15,2019,4,2,14,124,144,19.12,72.87,2.79,-15.33,27.4,28.2,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,15-04-2019,16,2019,4,2,18,109,133,19.12,72.87,3.08,-6.85,26.7,34.2,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,22-04-2019,17,2019,4,4,16,114,139,19.12,72.87,4.22,26.56,25.8,37.7,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,29-04-2019,18,2019,4,10,10,122,150,19.12,72.87,4.98,48.93,25.9,25.3,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,06-05-2019,19,2019,5,3,15,119,143,19.12,72.87,9.1,36.92,25.4,37.5,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,13-05-2019,20,2019,5,3,15,110,134,19.12,72.87,4.69,-28.74,26.7,32.8,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,20-05-2019,21,2019,5,3,11,128,147,19.12,72.87,6.32,-4.41,26.9,32.2,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,27-05-2019,22,2019,5,2,12,106,129,19.12,72.87,7.43,12.01,26,36.3,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,03-06-2019,23,2019,6,4,12,246,267,19.12,72.87,78.9,0.7,26.1,85.5,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,10-06-2019,24,2019,6,3,14,227,252,19.12,72.87,111.72,42.54,26.6,92.8,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,17-06-2019,25,2019,6,3,16,235,262,19.12,72.87,108.41,38.33,27.3,85.5,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,24-06-2019,26,2019,6,6,14,214,242,19.12,72.87,89.98,14.84,24.1,80.4,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,01-07-2019,27,2019,7,5,12,221,245,19.12,72.87,4.16,-97.29,26.5,94.4,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,08-07-2019,28,2019,7,10,10,239,268,19.12,72.87,211.23,34.31,26,94.8,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,15-07-2019,29,2019,7,10,7,221,251,19.12,72.87,163.07,3.7,28.6,79.9,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,22-07-2019,30,2019,7,5,8,213,246,19.12,72.87,177.99,13.19,25.6,87.4,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,29-07-2019,31,2019,7,4,9,211,232,19.12,72.87,76.19,-51.52,26,92.6,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,05-08-2019,32,2019,8,9,18,251,286,19.12,72.87,188.6,30.95,27.6,87.4,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,12-08-2019,33,2019,8,6,12,239,264,19.12,72.87,131.18,-8.9,26.7,90.1,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,19-08-2019,34,2019,8,4,11,243,272,19.12,72.87,189.77,31.76,25.1,88.6,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,26-08-2019,35,2019,8,11,10,214,240,19.12,72.87,180.02,25,26.2,90.7,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,02-09-2019,36,2019,9,9,14,252,282,19.12,72.87,80.04,-26.71,27.2,74.5,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,09-09-2019,37,2019,9,4,14,205,230,19.12,72.87,101.93,-6.69,26,94.7,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,16-09-2019,38,2019,9,3,13,236,261,19.12,72.87,109.45,0.19,25.6,93,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,23-09-2019,39,2019,9,6,18,220,250,19.12,72.87,124.37,13.83,27.2,84.7,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,30-09-2019,40,2019,9,6,8,237,256,19.12,72.87,176.22,61.26,26.5,86.5,1,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,07-10-2019,41,2019,10,0,9,81,98,19.12,72.87,43.04,25.74,27.1,76.8,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,14-10-2019,42,2019,10,2,14,107,128,19.12,72.87,51.51,50.44,26.8,59.8,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,21-10-2019,43,2019,10,4,8,91,110,19.12,72.87,25.58,-25.16,26.5,74.1,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,28-10-2019,44,2019,10,3,7,84,95,19.12,72.87,54.63,59.53,27.1,57.6,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
Mumbai Suburban,04-11-2019,45,2019,11,1,7,102,114,19.12,72.87,7.54,-23.84,25.4,64.7,0,0,coastal,95.8,0.04,97.8,18200,99,0.9664,Low,9400000
